"","cdata2.year","cdata2.area1","cdata2.street","cdata2.street22"
"1751",2011,"A","Crown Centre Stourbridge"," "
"1752",2011,"Dudley","Dudley Bus Station"," "
"1753",2011,"Dudley","Dudley Police Station"," "
"1754",2011,"Dudley","Dudley Road"," "
"1755",2011,"Dudley","Dudley Road Brierley Hill"," "
"1756",2011,"A","Edward Rutland Ph High Street Stourbridge"," "
"1757",2011,"A","Enville Road"," "
"1758",2011,"A","Fern Rd"," "
"1759",2011,"A","Foster Street Stourbridge"," "
"1760",2011,"A","Front Office Bhps"," "
"1761",2011,"A","Front Office Stourbridge"," "
"1762",2011,"A","Front Office Stourbridge Police Station"," "
"1763",2011,"A","Hagley Road"," "
"1764",2011,"A","Halesowen Rd Netherton"," "
"1765",2011,"A","Halesowen Town Centre"," "
"1766",2011,"A","Hampden Close Quarry Bank"," "
"1767",2011,"A","Hereford Road Netherton"," "
"1768",2011,"A","High St Stourbridge"," "
"1769",2011,"A","High St Stourbridge"," "
"1770",2011,"A","High St Stourbridge"," "
"1771",2011,"A","High St Stourbridge"," "
"1772",2011,"Dudley","High St Dudley"," "
"1773",2011,"A","High St Sedgely"," "
"1774",2011,"A","High St Stourbridge"," "
"1775",2011,"A","High St Stourbridge"," "
"1776",2011,"A","High St Stourbridge"," "
"1777",2011,"A","High St Stourbridge"," "
"1778",2011,"A","High St Stourbridge"," "
"1779",2011,"A","High Street"," "
"1780",2011,"A","High Street"," "
"1781",2011,"A","High Street"," "
"1782",2011,"A","High Street Brierley Hill"," "
"1783",2011,"A","High Street Blackheath"," "
"1784",2011,"A","High Street Quarry Bank"," "
"1785",2011,"A","High Street Stourbridge"," "
"1786",2011,"A","High Street Stourbridge"," "
"1787",2011,"A","High Street Stourbridge"," "
"1788",2011,"A","High Street Stourbridge"," "
"1789",2011,"A","High Street West Bromwich"," "
"1790",2011,"A","High Street Amblecote"," "
"1791",2011,"A","High Street Smethwick"," "
"1792",2011,"A","High Street Stourbridge"," "
"1793",2011,"A","High Street Stourbridge"," "
"1794",2011,"A","High Street Stourbridge"," "
"1795",2011,"A","High Street Stourbridge"," "
"1796",2011,"A","High Street Stourbridge"," "
"1797",2011,"A","High Street Stourbridge"," "
"1798",2011,"A","High Street Stourbridge"," "
"1799",2011,"A","High Street Stourbridge"," "
"1800",2011,"A","High Street Halesowen"," "
"1801",2011,"Dudley","High View St Dudley"," "
"1802",2011,"A","Hilly Lane Halesowen"," "
"1803",2011,"A","Himley Road Gornal"," "
"1804",2011,"A","Home Address"," "
"1805",2011,"A","Hope Tavern Netherton"," "
"1806",2011,"A","Hurst Rd Oldbury"," "
"1807",2011,"A","Jackson Street Lye"," "
"1808",2011,"Dudley","Kfc Merry Hill Centre Dudley"," "
"1809",2011,"Dudley","King St Dudley"," "
"1810",2011,"A","Kingsley Road Netherton"," "
"1811",2011,"A","Larel Lane Halesowen"," "
"1812",2011,"Dudley","Little Barrel Ph Dudley"," "
"1813",2011,"A","Lloyds Bar Stourbridge"," "
"1814",2011,"A","Long Lane Halesowen"," "
"1815",2011,"A","Lower Derry Street Brierley Hill"," "
"1816",2011,"A","Lower High Street Stourbridge"," "
"1817",2011,"A","Lupin Road"," "
"1818",2011,"A","Lye High St"," "
"1819",2011,"A","Market Street Kingswinford"," "
"1820",2011,"A","Market Street Knigswinford"," "
"1821",2011,"A","Market Street Stourbridge"," "
"1822",2011,"A","Market Street Stourbridge"," "
"1823",2011,"A","Market Street Kingswinford"," "
"1824",2011,"A","Marriot Road"," "
"1825",2011,"A","Marriot Road"," "
"1826",2011,"A","Mary Stevens Park"," "
"1827",2011,"A","Maybrook House Car Park Halesowen"," "
"1828",2011,"A","Meadowfields Close Wordsley"," "
"1829",2011,"A","Merryhill Centre Brierley Hill"," "
"1830",2011,"A","Mill Street Sedgley"," "
"1831",2011,"A","Mill Street Sedgley"," "
"1832",2011,"A","Moore Street"," "
"1833",2011,"Dudley","New Rd Dudley"," "
"1834",2011,"A","New Road Stourbridge"," "
"1835",2011,"Dudley","New Street Dudley"," "
"1836",2011,"A","Odeon Cinema Merry Hill"," "
"1837",2011,"A","Odeon Cinema Merry Hill"," "
"1838",2011,"A","Outside Santander High Street Stourbridge"," "
"1839",2011,"A","Park Road Wrens Nest"," "
"1840",2011,"A","Playground At Priory Primary School"," "
"1841",2011,"A","Princess Road Old Hill"," "
"1842",2011,"Dudley","Priory Street Dudley"," "
"1843",2011,"A","Rhh"," "
"1844",2011,"A","Ring Road Stourbridge"," "
"1845",2011,"A","Ring Road Stourbridge"," "
"1846",2011,"A","Rookery Park Pensnett"," "
"1847",2011,"A","Salop Street"," "
"1848",2011,"A","Salop Street"," "
"1849",2011,"A","Sedgley Bullring"," "
"1850",2011,"A","Sedgley Conservative Club"," "
"1851",2011,"A","Sedgley Conservative Club"," "
"1852",2011,"A","Short St"," "
"1853",2011,"A","South Road Stourbridge"," "
"1854",2011,"A","Stourbridge"," "
"1855",2011,"A","Stourbridge High St"," "
"1856",2011,"A","Stourbridge High Street"," "
"1857",2011,"A","Stourbridge High Street"," "
"1858",2011,"A","Stourbridge High Street"," "
"1859",2011,"A","Stourbridge Junction"," "
"1860",2011,"A","Stourbridge Ps Front Office"," "
"1861",2011,"A","Stourbridge Rd Holly Hall"," "
"1862",2011,"A","Stourbridge Rd Lye"," "
"1863",2011,"A","Stourbridge Road Brierley Hill"," "
"1864",2011,"A","Stourbridge Road Brierley Hill"," "
"1865",2011,"A","Stourbridge Road"," "
"1866",2011,"A","Tesco Express Amblecote Stourbridge"," "
"1867",2011,"A","The Swan Public House Kingswinford"," "
"1868",2011,"Dudley","Tower Street Dudley"," "
"1869",2011,"A","Victoria Street Stoubridge"," "
"1870",2011,"A","Ward B3 Rhh"," "
"1871",2011,"Dudley","Windmill End Dudley"," "
"1872",2011,"A","Windmill Lane Cape Hill"," "
"1873",2011,"Dudley","Wolverhampton Street Dudley"," "
"1874",2011,"Dudley","Wolverhampton Street Dudley"," "
"1875",2011,"Dudley","Wolverhampton Street Dudley"," "
"1876",2011,"A","Worcester Street Stourbridge"," "
"1877",2011,"Dudley","W Ton Street Dudley"," "
"1878",2011,"Dudley","W Ton Street Dudley"," "
"1879",2011,"A","A E Soliohull Hospital"," "
"1880",2011,"A","Airport"," "
"1881",2011,"A","Ash Crescent Chelmsley Wood"," "
"1882",2011,"A","Assembly Rooms"," "
"1883",2011,"A","Auckland Drive"," "
"1884",2011,"A","Auckland Drive"," "
"1885",2011,"A","Auckland Drive"," "
"1886",2011,"A","Auckland Drive"," "
"1887",2011,"A","Auckland Drive C Wood"," "
"1888",2011,"Solihull","Auckland Drive Chelmsley Wood Solihull"," "
"1889",2011,"A","Bham Airport"," "
"1890",2011,"A","Bham Int Train Station"," "
"1891",2011,"A","Bham International Train Station"," "
"1892",2011,"Birmingham","Birmingham Airport"," "
"1893",2011,"Birmingham","Blair Grove Chelmsley Wood Birmingham"," "
"1894",2011,"Solihull","Brackleys Way Solihull"," "
"1895",2011,"A","Brickhill Dr"," "
"1896",2011,"A","Broad Street Os Gatecrasher"," "
"1897",2011,"Solihull","By St Alphedge Church Solihull"," "
"1898",2011,"A","Carpark Marston Green Tavern"," "
"1899",2011,"A","Chelmsley Rd Chelmsley Wood"," "
"1900",2011,"A","Chelmsley Rd Chelmsley Wood"," "
"1901",2011,"A","Church Close"," "
"1902",2011,"A","Clock Public House Clock Lane"," "
"1903",2011,"A","Colebrook Road"," "
"1904",2011,"A","Colebrook Road"," "
"1905",2011,"A","Copt Heath Drive Knowle"," "
"1906",2011,"A","Danford Lane"," "
"1907",2011,"A","Dunton Hall Road Shirley"," "
"1908",2011,"Coventry","Foleshill Road Coventry"," "
"1909",2011,"A","Forth Drive"," "
"1910",2011,"A","Fox Hollies Road"," "
"1911",2011,"A","Foyer Of Etap Hotel Bhx"," "
"1912",2011,"A","Grandys Drive Chelmsley Wood"," "
"1913",2011,"A","Green Lane"," "
"1914",2011,"A","Greenwood Shopping Centre"," "
"1915",2011,"A","Greswold Hotel"," "
"1916",2011,"A","Halifax Road"," "
"1917",2011,"A","Helmswood Drive"," "
"1918",2011,"A","Helmswood Drive"," "
"1919",2011,"A","Helmswood Drive"," "
"1920",2011,"A","High St"," "
"1921",2011,"A","High St"," "
"1922",2011,"Solihull","High St Solihull"," "
"1923",2011,"Solihull","High St Solihull"," "
"1924",2011,"Solihull","High St Solihull"," "
"1925",2011,"Solihull","High St Town Centre Solihull"," "
"1926",2011,"A","High Street"," "
"1927",2011,"A","High Street"," "
"1928",2011,"A","High Street"," "
"1929",2011,"A","High Street"," "
"1930",2011,"A","High Street"," "
"1931",2011,"A","High Street"," "
"1932",2011,"A","High Street"," "
"1933",2011,"Solihull","High Street Solihull"," "
"1934",2011,"Solihull","High Street Solihull"," "
"1935",2011,"Solihull","High Street Solihull"," "
"1936",2011,"Solihull","High Street Solihull"," "
"1937",2011,"Solihull","High Street Solihull"," "
"1938",2011,"Solihull","High Street Solihull"," "
"1939",2011,"Solihull","High Street Solihull"," "
"1940",2011,"Solihull","High Street Solihull Town Centre"," "
"1941",2011,"Solihull","High Street Solihull West Mids"," "
"1942",2011,"Birmingham","Highfield Roa Washwood Heath Birmingham"," "
"1943",2011,"Solihull","Hillfield Park Solihull"," "
"1944",2011,"Solihull","Hobsmoat Road Solihull"," "
"1945",2011,"A","Hoggarts Hotel Dorridge"," "
"1946",2011,"A","Kingfisher Drive Smithswood"," "
"1947",2011,"A","Kitts Green Rd Kitts Green Bham"," "
"1948",2011,"A","Kitts Green Road"," "
"1949",2011,"A","Laburnam Avenue"," "
"1950",2011,"A","Lg Arena"," "
"1951",2011,"A","Lg Arena Nec Complex"," "
"1952",2011,"A","Lg Arena Nec"," "
"1953",2011,"A","Lg Arena Nec Complex"," "
"1954",2011,"A","Lode Lane"," "
"1955",2011,"A","Lode Lane"," "
"1956",2011,"A","Lodge Road"," "
"1957",2011,"Solihull","Manor Walk Solihull"," "
"1958",2011,"A","Marlene Croft"," "
"1959",2011,"A","Mcdonalds"," "
"1960",2011,"A","Mill Lane"," "
"1961",2011,"Solihull","Mill Lane Solihull"," "
"1962",2011,"A","Moordane Avenue"," "
"1963",2011,"Solihull","Moorend Avenue Opposite Wiilow Avenue Solihull"," "
"1964",2011,"A","O S Avaon Croft House Wincester Drive"," "
"1965",2011,"Birmingham","O S Departure Terminal Birmingham International Airport Solihull"," "
"1966",2011,"Solihull","O S Grrenwood P H Helmswood Drive Chelmsley Wood Solihull"," "
"1967",2011,"Solihull","O S Loft Nightclub High St Solihull"," "
"1968",2011,"A","O S Mill Labe Entrance To Touchwood Shopping Centre"," "
"1969",2011,"A","O S Red Lion Earlswood"," "
"1970",2011,"Solihull","O S Rosies High St Solihull"," "
"1971",2011,"Solihull","O Sthe Loft Solihull"," "
"1972",2011,"Solihull","O S Coach House P H Herbert Road Solihull West Midlands"," "
"1973",2011,"Solihull","O Neills Poplar Rd Solihull"," "
"1974",2011,"A","Os Assembly Rooms Poplar Road"," "
"1975",2011,"A","Os Lg Arena Nec Complex"," "
"1976",2011,"A","Os Lg Arena Nec Complex"," "
"1977",2011,"A","Outside The Clock Ph Clock Lane"," "
"1978",2011,"Solihull","Outside White Swan Station Road Solihull"," "
"1979",2011,"A","Park In Bell Lane"," "
"1980",2011,"A","Parkdale Road Sheldon"," "
"1981",2011,"Solihull","Poplar Rd Solihull"," "
"1982",2011,"A","Poplar Road"," "
"1983",2011,"A","Poplar Road"," "
"1984",2011,"A","Poplar Road"," "
"1985",2011,"A","Poplar Road"," "
"1986",2011,"A","Poplar Road"," "
"1987",2011,"A","Poplar Road"," "
"1988",2011,"A","Poplar Road"," "
"1989",2011,"A","Poplar Road"," "
"1990",2011,"A","Poplar Road"," "
"1991",2011,"A","Poplar Road"," "
"1992",2011,"A","Poplar Road"," "
"1993",2011,"A","Poplar Road"," "
"1994",2011,"A","Poplar Road"," "
"1995",2011,"A","Poplar Road"," "
"1996",2011,"Solihull","Poplar Road Solihull West Midlands"," "
"1997",2011,"Solihull","Poplar Road Solihull"," "
"1998",2011,"Solihull","Poplar Road Solihull"," "
"1999",2011,"Solihull","Poplar Road Solihull"," "
"2000",2011,"Solihull","Poplar Road Solihull"," "
"2001",2011,"Solihull","Poplar Road Solihull"," "
"2002",2011,"Solihull","Poplar Road Solihull"," "
"2003",2011,"Solihull","Poplar Road Solihull"," "
"2004",2011,"Solihull","Poplar Road Solihull"," "
"2005",2011,"Solihull","Poplar Road Solihull"," "
"2006",2011,"Solihull","Poplar Way Solihull"," "
"2007",2011,"Solihull","Poplar Way Solihull"," "
"2008",2011,"Solihull","Rolls Wood Drive Solihull West Midlands"," "
"2009",2011,"A","Scolfield Road Kingshurst"," "
"2010",2011,"Solihull","Solihull Station Road"," "
"2011",2011,"Solihull","Solihull A E"," "
"2012",2011,"Solihull","Solihull High Street"," "
"2013",2011,"Solihull","Solihull Hospital"," "
"2014",2011,"Solihull","Solihull Hospital"," "
"2015",2011,"Solihull","Solihull Moors Football Club Damson Parkway Solihull"," "
"2016",2011,"Solihull","Solihull Town Centre"," "
"2017",2011,"Solihull","Solihull Town Centre"," "
"2018",2011,"Solihull","Solihull Town Centre Solihull West Midlands"," "
"2019",2011,"Solihull","Solihull Town Centre Lode Lane"," "
"2020",2011,"Solihull","Solihull Town Centre Outside Kings Chip Shop"," "
"2021",2011,"Solihull","Solihull Poplar Road"," "
"2022",2011,"A","Stanley Avenue"," "
"2023",2011,"A","Station Rd"," "
"2024",2011,"A","Station Rd At Herbert Rd Junction"," "
"2025",2011,"Solihull","Station Rd With Juction Of Herbert Rd Solihull"," "
"2026",2011,"A","Station Road"," "
"2027",2011,"A","Station Road"," "
"2028",2011,"Solihull","Station Road Solihull"," "
"2029",2011,"Solihull","Station Road Solihull"," "
"2030",2011,"Solihull","Station Road Solihull"," "
"2031",2011,"Solihull","Station Road Solihull"," "
"2032",2011,"Solihull","Station Road Solihull"," "
"2033",2011,"Solihull","Station Road Solihull"," "
"2034",2011,"Solihull","Station Road High Street Solihull"," "
"2035",2011,"A","The Crescent"," "
"2036",2011,"A","The Village Hotel Shirley"," "
"2037",2011,"Solihull","Usk Way Smithswood Solihull"," "
"2038",2011,"Solihull","Warwick Rd Solihull"," "
"2039",2011,"Solihull","Warwick Rd Solihull"," "
"2040",2011,"Solihull","Warwick Rd Solihull"," "
"2041",2011,"A","Warwick Road"," "
"2042",2011,"A","Warwick Road"," "
"2043",2011,"A","Warwick Road"," "
"2044",2011,"Solihull","Warwick Roadf Solihull"," "
"2045",2011,"A","Wolaston Close"," "
"2046",2011,"A","Abbey Road"," "
"2047",2011,"A","Albright Road Oldbury"," "
"2048",2011,"A","Aleander Way"," "
"2049",2011,"A","Alexandra Road Halesowen"," "
"2050",2011,"A","Angels Nightclub West Bromwich"," "
"2051",2011,"A","Angels Ph West Bromwich"," "
"2052",2011,"A","Anita Avenue Tividale"," "
"2053",2011,"A","Astel Park Retail Center"," "
"2054",2011,"A","Aston Street Tipton"," "
"2055",2011,"A","Atlas Grove"," "
"2056",2011,"A","Bank Street West Bromwich"," "
"2057",2011,"A","Barker Street"," "
"2058",2011,"A","Bearwood High St"," "
"2059",2011,"A","Bearwood Rd"," "
"2060",2011,"A","Bearwood Road"," "
"2061",2011,"A","Bearwood Road Bearwood"," "
"2062",2011,"A","Bearwood Road Smethwick"," "
"2063",2011,"A","Bearwood Road Smethwick"," "
"2064",2011,"A","Bearwood Road Smwthwick"," "
"2065",2011,"A","Beawood Road"," "
"2066",2011,"A","Beech Crescent"," "
"2067",2011,"A","Beeches Road West Bromwich"," "
"2068",2011,"A","Bella Pizza"," "
"2069",2011,"A","Beresford Rd Oldbury"," "
"2070",2011,"A","Beresford Rd Oldbury"," "
"2071",2011,"A","Beresford Rd Oldbury"," "
"2072",2011,"A","Billard Hall West Bromwich"," "
"2073",2011,"A","Birchfield Lane"," "
"2074",2011,"Birmingham","Birmingham Road Oldbury"," "
"2075",2011,"Birmingham","Birmingham Road Oldbury"," "
"2076",2011,"Birmingham","Birmingham Road Oldbury"," "
"2077",2011,"Birmingham","Birmingham St Oldbury West Midlands"," "
"2078",2011,"A","Birminham Road Oldbury"," "
"2079",2011,"A","Brandhall Close"," "
"2080",2011,"A","Brasshouse Lane"," "
"2081",2011,"A","Broad Street"," "
"2082",2011,"A","Burnttree"," "
"2083",2011,"A","Cape Hill Smethwick"," "
"2084",2011,"A","Cape Hill Smethwick"," "
"2085",2011,"A","Carters Green West Brom"," "
"2086",2011,"A","Carters Green West Bromwich"," "
"2087",2011,"A","Central Avenue Tipton"," "
"2088",2011,"A","Coop Brandall"," "
"2089",2011,"A","Dartmouth Park"," "
"2090",2011,"A","Devonshire Road Smethwick"," "
"2091",2011,"A","Dial Lane West Bromwich"," "
"2092",2011,"A","Dial Lane West Bromwich"," "
"2093",2011,"A","Duchess Parade West Bromwich"," "
"2094",2011,"Dudley","Dudley Port"," "
"2095",2011,"Dudley","Dudley Port Tipton"," "
"2096",2011,"Dudley","Dudley Port Tipton"," "
"2097",2011,"Dudley","Dudley Port Tipton"," "
"2098",2011,"Dudley","Dudley Street"," "
"2099",2011,"Dudley","Dudley Street"," "
"2100",2011,"A","Dyas Avenue"," "
"2101",2011,"A","Elgar Crescent Pensnett"," "
"2102",2011,"A","Esher Road"," "
"2103",2011,"A","Fountain Lane Oldbury"," "
"2104",2011,"A","Freet Street Oldbury"," "
"2105",2011,"A","Freeth Street"," "
"2106",2011,"A","Galton Bridge"," "
"2107",2011,"A","Gladstone Street West Bromwich"," "
"2108",2011,"A","Goose Ph West Bromwich"," "
"2109",2011,"A","Great Barr Hotel"," "
"2110",2011,"A","Great Barr Hotel"," "
"2111",2011,"A","Great Barr Hotel Great Barr"," "
"2112",2011,"A","Great Barr Hotel Great Barr"," "
"2113",2011,"A","Great Bridge Street Tipton"," "
"2114",2011,"A","Hales Lane Smethwick"," "
"2115",2011,"A","Halesowen Road"," "
"2116",2011,"A","Halesowen Road Cradley Heath"," "
"2117",2011,"A","Halesowen Road Cradley Heath"," "
"2118",2011,"A","Henley Close Tipton"," "
"2119",2011,"A","High Avenue"," "
"2120",2011,"A","High St West Brom"," "
"2121",2011,"A","High St Cradley Heath"," "
"2122",2011,"A","High Street Great Bridge"," "
"2123",2011,"A","High Street Smethwick"," "
"2124",2011,"A","High Street Smethwick"," "
"2125",2011,"A","High Street West Brom"," "
"2126",2011,"A","High Street West Brom"," "
"2127",2011,"A","High Street West Bromwich"," "
"2128",2011,"A","High Street West Bromwich"," "
"2129",2011,"A","High Street Smethwick"," "
"2130",2011,"A","High Street Stourbridge"," "
"2131",2011,"A","High Street Stourbridge"," "
"2132",2011,"A","High Street Stourbridge"," "
"2133",2011,"A","High Street West Bromwich"," "
"2134",2011,"A","High Street West Bromwich"," "
"2135",2011,"A","High Street West Bromwich Opposite Wilkinsons"," "
"2136",2011,"A","Holly Lane Smethwick"," "
"2137",2011,"A","Holyhead Road"," "
"2138",2011,"A","Holyhead Road Handsworth"," "
"2139",2011,"A","Hugh Road"," "
"2140",2011,"A","Huntingtree Road"," "
"2141",2011,"A","Hydes Road"," "
"2142",2011,"A","Jct 1 A A A A Aya  Jct 2 Southbound M5","Jct 1 ≈‰Ï˝Âê Jct 2 Southbound M5"
"2143",2011,"A","Jervoise Lane West Brom"," "
"2144",2011,"A","Jervoise Lane West Bromwich"," "
"2145",2011,"A","Jowitts Lane"," "
"2146",2011,"A","Karatchi"," "
"2147",2011,"A","Kingsbury Road Tipton"," "
"2148",2011,"A","Lakeside Piblic Hse Carpark"," "
"2149",2011,"A","Langley Mead"," "
"2150",2011,"A","Ledgends Ph Tipton"," "
"2151",2011,"A","Limes Road"," "
"2152",2011,"A","Lodge Road"," "
"2153",2011,"A","Lombard Street"," "
"2154",2011,"A","Londonderry Lane"," "
"2155",2011,"A","Long Lane Blackheath"," "
"2156",2011,"A","Long Lane Blackheath"," "
